keyword,provider,is_brand,course_id,title,position,page
KI Marketing,GrandEdu GmbH,0,10379355928,Social Media Marketing mit KI: Content Manager und Multimedia,21,2
KI Marketing,mycareernow,0,10397015600,"Digital Marketing: KI, Social Media, SEO und SEA für die digitale Unternehmensstrategie",22,2
KI Marketing,mycareernow,0,10397017020,"Digital Marketing mit KI: SEO, SEA und Social Media im Fokus",23,2
KI Marketing,mycareernow,0,10397008997,"Digital Marketing Manager: KI, Social Media, SEO und SEA gezielt einsetzen",24,2
KI Marketing,Nest Academy GmbH,0,10398586903,Online Marketing mit KI,25,2
KI Prompt Engineering,velpTEC GmbH,0,10404146033,"Prozessoptimierung mit KI, Prompt Engineering und Projektmanagement",1,1
KI Prompt Engineering,velpTEC GmbH,0,10405901104,KI-Management & Prompt Engineering,2,1
KI Prompt Engineering,A-Leecon GmbH,0,10393759965,"KI im Projektmanagement: Prompt Engineering, KI-Strategie und Beratung",3,1
KI Prompt Engineering,COMCAVE.COLLEGE GmbH,0,10399046179,Prompt Engineering: KI im Personalmanagement,4,1
KI Prompt Engineering,velpTEC GmbH,0,10405892937,Prompt Engineering & KI-Management,5,1
KI Prompt Engineering,OneCareer,0,10398152707,Prompt Engineering: KI im Personalmanagement,6,1
KI Prompt Engineering,A-Leecon GmbH,0,10393653052,KI-Marketingstrategie und Prompt Engineering,7,1
KI Prompt Engineering,TÜV Rheinland Akademie GmbH I,0,10396107893,KI & Prompt Engineering für den Beruf,8,1
KI Prompt Engineering,Smart Future Campus GmbH,0,10366000165,KI und Prompt Engineering,9,1
KI Prompt Engineering,A-Leecon GmbH,0,10387473830,Prompt Engineering für KI-Management,10,1
KI Prompt Engineering,velpTEC GmbH,0,10404220490,KI-Management: Prompt Engineering & Agentic AI,11,1
KI Prompt Engineering,OneCareer,0,10398152538,KI-Management und Prompt Engineering für Lösungsdesign,12,1
KI Prompt Engineering,Nest Academy GmbH,0,10407139386,KI und Prompt Engineering,13,1
KI Prompt Engineering,Syntax GmbH für Aus- und Weiterbildung,0,10359903807,KI - Prompt Engineering & Projektarbeit,14,1
KI Prompt Engineering,A-Leecon GmbH,0,10393728420,KI-Management: Prompt Engineering und Compliance und Governance,15,1
KI Prompt Engineering,mycareernow,0,10396913227,Einkaufsmanager/in mit KI-Kompetenz und Prompt Engineering,16,1
KI Prompt Engineering,COMCAVE.COLLEGE GmbH,0,10397884270,Prompt Engineering - KI in HR Digitalisierungs- und Transformationsprozessen,17,1
KI Prompt Engineering,mycareernow,0,10396901104,Prompt Engineering: KI-Sprachmodelle gezielt einsetzen und optimieren,18,1
KI Prompt Engineering,COMCAVE.COLLEGE GmbH,0,10399018240,Prompt Engineering - KI Bildgenerierung,19,1
KI Prompt Engineering,neuefische GmbH,0,10339740606,KI und Prompt Engineering,20,1
KI Prompt Engineering,Academy NH Süd,0,10407792369,Intelligenz Kurs für Generative KI und Prompt Engineering,21,2
KI Prompt Engineering,mycareernow,0,10396901955,Prompt Engineering & KI-gestützte Unternehmensentwicklung mit Führungskompetenz,22,2
KI Prompt Engineering,velpTEC GmbH,0,10405897998,KI-Management: Prompt Engineering & AI-Assistant Development,23,2
KI Prompt Engineering,mycareernow,0,10396913845,Prompt Engineering: KI-Systeme gezielt steuern und effektiv nutzen,24,2
KI Prompt Engineering,Syntax GmbH für Aus- und Weiterbildung,0,10352599032,KI inklusive Grundlagen Prompt Engineering,25,2
KI Strategie,Talentspring Academy Group,0,10411388780,KI-Strategie,1,1
KI Strategie,GFN GmbH,0,10404427522,KI-Strategie,2,1
KI Strategie,neuefische GmbH,0,10303257824,KI-Strategie,3,1
KI Strategie,Smart Future Campus GmbH,0,10366004319,KI Strategien,4,1
KI Strategie,ecomex GmbH & Co. KG,1,10338434554,KI Strategie & Implementierung,5,1
KI Strategie,Syntax GmbH für Aus- und Weiterbildung,0,10359904072,KI: Strategien & Implementierung,6,1
KI Strategie,GrandEdu GmbH,0,10366119212,KI-Strategie & Implementierung,7,1
KI Strategie,Business Trends Academy,0,10406506861,KI Beratung und Strategie,8,1
KI Strategie,Nest Academy GmbH,0,10407139495,KI Management und Strategie,9,1
KI Strategie,A-Leecon GmbH,0,10393660495,KI-Management und Strategie,10,1
KI Strategie,Talentspring Academy Group,0,10411325138,KI-Strategie und Unternehmensautomatisierung,11,1
KI Strategie,velpTEC GmbH,0,10405850883,KI-Management und -Strategien,12,1
KI Strategie,Smart Future Campus GmbH,0,10366004185,KI Management und Strategie,13,1
KI Strategie,Ironhack Germany GmbH,0,10401595952,Entwicklung von KI-Strategien,14,1
KI Strategie,A-Leecon GmbH,0,10389250908,KI-Governance und sichere KI-Implementierung,15,1
KI Strategie,A-Leecon GmbH,0,10389255090,KI-gestützte Marketingstrategien und KI-Governance,16,1
KI Strategie,Donner + Partner GmbH Sachsen,0,10362685598,KI-Manager:in,17,1
KI Strategie,IBB Institut für Berufliche Bildung AG,0,10399227982,KI-Manager:in,18,1
KI Strategie,velpTEC GmbH,0,10404209481,Vertriebsmanagement mit KI,19,1
KI Strategie,Nest Academy GmbH,0,10400352277,KI im Vertrieb,20,1
KI Strategie,Berufliche Fortbildungszentren der Bayerischen Wirtschaft (bfz) gGmbH,0,10405003181,KI-Manager:in,21,2
KI Strategie,Do IT Digital GmbH,0,10403375289,KI-Manager:in,22,2
KI Strategie,TÜV Rheinland Akademie GmbH,0,10396803935,KI-Manager:in,23,2
KI Strategie,Lecturio GmbH,0,10398841552,KI-Manager:in,24,2
KI Strategie,Donner + Partner GmbH Baden-Württemberg,0,10308559845,KI-Manager:in,25,2
KI Tools für Marketing,Learning Digital Academy GmbH,0,10408366185,"KI (Künstliche Intelligenz) im Marketing & Vertrieb: KI-Tools, KI-Content & KI-Prozessoptimierung",1,1
KI Tools für Marketing,A-Leecon GmbH,0,10393774686,KI in Projektmanagement und Marketing: Tools und Analyse,2,1
KI Tools für Marketing,cimdata Bildungsakademie GmbH,0,10390954713,Online Marketing - Grundlagenkurs mit KI-Tools,3,1
KI Tools für Marketing,LVQ Weiterbildung und Beratung GmbH,0,10390058534,"KI-, Online Marketing Manager/in und KI-Tool-Expert/in",4,1
KI Tools für Marketing,OneCareer,0,10401039441,Online Marketing - Grundlagenkurs mit KI-Tools,5,1
KI Tools für Marketing,Karriere Tutor GmbH,0,10391015139,KI-Tools & Automation im Marketing,6,1
KI Tools für Marketing,mycareernow,0,10396998456,"Online Marketing mit SEO, SEA und KI-Tools: Suchmaschinenoptimierung und digitale Werbung",7,1
KI Tools für Marketing,DCI Digital Career Institute GmbH,0,10366056027,Content & KI-Automation Assistant - E-Mail Marketing Tools,8,1
KI Tools für Marketing,LVQ Weiterbildung und Beratung GmbH,0,10390059895,"Projekt-, Online Marketing Manager/in und KI-Tool-Expert/in",9,1
KI Tools für Marketing,cimdata Bildungsakademie GmbH,0,10390955504,"Suchmaschinenmarketing (SEO, SEA & GEO) mit KI-Tools",10,1
KI Tools für Marketing,ecomex GmbH & Co. KG,1,10392169900,KI- und Online Marketing Manager,11,1
KI Tools für Marketing,mycareernow,0,10396990870,"Online Marketing: SEO, SEA und Social Media mit KI-gestützten Tools zur digitalen Sichtbarkeit",12,1
KI Tools für Marketing,Agile Heroes GmbH,0,10405609884,AI Marketing Manager,13,1
KI Tools für Marketing,ecomex GmbH & Co. KG,1,10392170158,KI- und Online Marketing Manager Advanced,14,1
KI Tools für Marketing,mycareernow,0,10396986146,"Online Marketing: SEO, SEA und Social Media mit KI-gestützten Tools effektiv einsetzen",15,1
KI Tools für Marketing,Talentspring Academy Group,0,10411270764,KI-Tools und Automatisierung im Marketing,16,1
KI Tools für Marketing,mycareernow,0,10396965906,"Social Media Marketing mit agilem Projektmanagement, SEO, SEA und KI-Tools",17,1
KI Tools für Marketing,mycareernow,0,10397019146,"Digital Marketing Praxis: SEO, SEA und Social Media mit KI-Tools umsetzen",18,1
KI Tools für Marketing,GrandEdu GmbH,0,10379370387,KI Tools für Bild Content und Mediengestaltung,19,1
KI Tools für Marketing,WBS TRAINING SE,0,10407244918,Sales und Account Manager:in mit KI-Tools,20,1
KI Tools für Marketing,mycareernow,0,10397012628,"Projektmanager und Digital Marketing Manager mit SEO, SEA, Social Media und KI-Tools",21,2
KI Tools für Marketing,Agile Heroes GmbH,0,10408788290,KI-SEO-Spezialist für E-Commerce Marketing,22,2
KI Tools für Marketing,LVQ Weiterbildung und Beratung GmbH,0,10378816859,Online Marketing Manager/in und KI-Tool-Expert/in,23,2
KI Tools für Marketing,Digitivo GmbH,0,10353444792,Grundlagen des Digitalmarketings & Digitalmarketing spezialisierung & Tools Vertiefung mit KI und Praxis,24,2
KI Tools für Marketing,mycareernow,0,10396880994,Scrum Master & Product Owner im Marketing mit Leadership und KI-Tools,25,2
KI und Agile Methoden,IntelliLearn Akademie GmbH,0,9910306,"Agile Methoden und KI: KI-Einsatzszenarien, Promptbewertung und Teamreflexion",1,1
KI und Agile Methoden,mycareernow,0,10396843421,"Projektmanagement mit KI: Agile Methoden, IPMA, Scrum und KI-gestützte Werkzeuge",2,1
KI und Agile Methoden,OneCareer,0,10401042133,Projektmanagement. Digitalisierung & KI. Agile Methoden,3,1
KI und Agile Methoden,mycareernow,0,10396889469,"Data Scientist mit KI-Kompetenz: Agile Methoden, Scrum und KI-Anwendungen",4,1
KI und Agile Methoden,LUTZ + GRUB ACADEMY GmbH,0,10372577323,Projektmanagement. Digitalisierung & KI. Agile Methoden,5,1
KI und Agile Methoden,Leecon TS GmbH,0,10410334923,"Projektmanagement-Weiterbildung: Agile Methoden, KI, Microsoft 365 und ISO 27001 in KMU · KI-Agenten für Fachprozesse",6,1
KI und Agile Methoden,mycareernow,0,10396962408,"Personalführung digital: Agile Methoden, KI-Kompetenz und Führung in der digitalen Transformation",7,1
KI und Agile Methoden,Leecon TS GmbH,0,10410326325,"Projektmanagement Kompetenzentwicklung: Agile Methoden, KI, DevOps, ITIL und Microsoft 365 in KMU · AI Agents in der Praxis",8,1
KI und Agile Methoden,Leecon TS GmbH,0,10410321074,"Projektmanagement Experte: Agile Methoden, KI, Kommunikation und Tools für die Praxis in KMU · Agentic Compliance",9,1
KI und Agile Methoden,Leecon TS GmbH,0,10397461529,"Expertenweiterbildung für Projektmanager:innen: Microsoft 365, KI, Agile Methoden und Projektmanagement-Tools in KMU · AI-Agent-Stack",10,1
KI und Agile Methoden,IntelliLearn Akademie GmbH,0,99101905,"Agile Methoden und KI-Einsatz: Iterationsplanung, KI-Assistenz und Teamreflexion",11,1
KI und Agile Methoden,mycareernow,0,10396840501,Projektmanagement mit KI und agilen Methoden,12,1
KI und Agile Methoden,New Horizons München - IT Computer und BusinessTraining Trainings,0,10405672402,Scrum Master Schulung - Agile Methoden und KI - Grundlagen,13,1
KI und Agile Methoden,Leecon TS GmbH,0,10410324339,"Projektmanagement in der digitalen Transformation: Agile Methoden, KI und Kollaboration in KMU · KI-Agent-Integration",14,1
KI und Agile Methoden,ecomex GmbH & Co. KG,1,10338433798,KI Strategie & Implementierung & Agile Methoden,15,1
KI und Agile Methoden,ecomex GmbH & Co. KG,1,10338436946,Design Thinking & Agile Methoden mit KI,16,1
KI und Agile Methoden,A-Leecon GmbH,0,10393670733,"Projektmanagement mit KI-Tools, agilen Methoden und Kanban",17,1
KI und Agile Methoden,Leecon TS GmbH,0,10410333404,"Projektmanagement und Digitalisierung: Agile Methoden, IT-Sicherheit und KI-Anwendungen in KMU · KI-Agent-Integration",18,1
KI und Agile Methoden,mycareernow,0,10396903594,"KI-Produktmanager für Agile Methoden mit PSPO II, Professional Agile Leadership und Kanban",19,1
KI und Agile Methoden,mycareernow,0,10396846476,"Agiles Projektmanagement mit KI-Methoden und digitalen Tools - IPMA, PSM1, PSPO1",20,1
KI und Agile Methoden,Leecon TS GmbH,0,10410320671,"Projektmanagement 4.0: Agile Methoden, ITIL, PRINCE2 und KI-Kompetenzen für die digitale Transformation in KMU · KI-Agent-Strategien",21,2
KI und Agile Methoden,Leecon TS GmbH,0,10395566731,"Agile Methoden, IT-Sicherheit und KI für Projektmanagement und Führungskräfte im Enterprise · KI-Agenten in Pipelines",22,2
KI und Agile Methoden,mycareernow,0,10396883451,KI-Projektmanager für agile Methoden,23,2
KI und Agile Methoden,Leecon TS GmbH,0,10410335030,"Projektmanagement-Weiterbildung: Agile Methoden, PRINCE2®, KI, DevOps, Digitaler Arbeitsplatz und IT-Service-Management in KMU · Agent-Composability",24,2
KI und Agile Methoden,Karriere Tutor GmbH,0,10396159775,Scrum und KI-Tools für Agile Coach:in,25,2
KI Weiterbildung,neuefische GmbH,0,10331042190,KI-Produktmanager Weiterbildung,1,1
KI Weiterbildung,ecomex GmbH & Co. KG,1,10396774017,Weiterbildung im E-Commerce mit KI,2,1
KI Weiterbildung,Smart Future Campus GmbH,0,10378806964,"Weiterbildung KI: Lagerverwaltung, Robotik und Automatisierung",3,1
KI Weiterbildung,Deutsche Hochschule für Angewandte Wissenschaften - German University of Applied Sciences,0,20101000136922,Weiterbildung KI-Management,4,1
KI Weiterbildung,Smart Future Campus GmbH,0,10378801212,Weiterbildung KI: Prompting lernen und Anwendung,5,1
KI Weiterbildung,Seminarkontor GmbH,0,10350553301,Weiterbildung zum KI-Engineer/in,6,1
KI Weiterbildung,IfDKI,0,10371671590,Weiterbildung zum KI Ingenieur,7,1
KI Weiterbildung,A-Leecon GmbH,0,10389253918,Künstliche Intelligenz Weiterbildung (KI),8,1
KI Weiterbildung,Berger Bildungsinstitut GmbH,0,10403878418,KI Weiterbildung in den CAD Anwendungen,9,1
KI Weiterbildung,Skilldrops GmbH,0,10373816592,Weiterbildung - KI und Business Analytics,10,1
KI Weiterbildung,mycareernow,0,10396867523,KI und Digitalisierung im Finanzwesen - Weiterbildung mit Zertifikat,11,1
KI Weiterbildung,inab - Ausbildungs- und Beschäftigungsgesellschaft des bfw mbH,0,10405920636,Weiterbildung - KI und Big Data,12,1
KI Weiterbildung,Leecon TS GmbH,0,10410334923,"Projektmanagement-Weiterbildung: Agile Methoden, KI, Microsoft 365 und ISO 27001 in KMU · KI-Agenten für Fachprozesse",13,1
KI Weiterbildung,GFN GmbH,0,10408528252,KI Weiterbildung - Automatisierung und Digitalisierung im Büro,14,1
KI Weiterbildung,mycareernow,0,10396864081,Personalmanagement mit KI und Projektsteuerung - Weiterbildung für HR-Fachkräfte,15,1
KI Weiterbildung,inab - Ausbildungs- und Beschäftigungsgesellschaft des bfw mbH,0,10405892681,Weiterbildung - KI und Prompt Engineering,16,1
KI Weiterbildung,Smart Future Campus GmbH,0,10378812841,Weiterbildung KI-Prompting: Industrieprozesse und Logistik,17,1
KI Weiterbildung,STARTPLATZ Köln GmbH,0,10298016941,Weiterbildung zum KI-Manager/in,18,1
KI Weiterbildung,Leecon TS GmbH,0,10410329594,"Projektmanagement mit KI, Microsoft 365 und agilen Methoden - Umfassende Weiterbildung mit PRINCE2, Scrum, ISO 27001 und praktischen Tools in KMU · Agentic Engineering",19,1
KI Weiterbildung,Leecon TS GmbH,0,10410335030,"Projektmanagement-Weiterbildung: Agile Methoden, PRINCE2®, KI, DevOps, Digitaler Arbeitsplatz und IT-Service-Management in KMU · Agent-Composability",20,1
KI Weiterbildung,Bildung First GmbH,0,10341469332,"Product Owner Weiterbildung: PSPO 2, Agile Leadership (PAL 1), Python & KI, Webprogrammierung (Frontend SASS & Bootstrap)",21,2
KI Weiterbildung,Skilldrops GmbH,0,10373816542,Weiterbildung zum Digitalisierungsmanager und Innovationsmanager inkl. KI und Automatisierung,22,2
KI Weiterbildung,Leecon TS GmbH,0,10410336959,"Weiterbildung zum agilen Projektmanager mit Schwerpunkten KI, OKR, Scrum, DevOps und Microsoft 365 in KMU · Agentic-Workflows",23,2
KI Weiterbildung,WBS TRAINING SE,0,10407396789,Personalisierte Lerninhalte mit KI entwickeln,24,2
KI Weiterbildung,Skilldrops GmbH,0,10373582287,Weiterbildung - Wirtschaftsinformatik,25,2
KI-Agenten,Syntax GmbH für Aus- und Weiterbildung,0,10408284289,KI Agenten,1,1
KI-Agenten,Smart Future Campus GmbH,0,10388599356,KI Agenten,2,1
KI-Agenten,Nest Academy GmbH,0,10408005849,KI Agenten,3,1
KI-Agenten,Talentspring Academy Group,0,10407835921,KI-Agenten im Marketing,4,1
KI-Agenten,Talentspring Academy Group,0,10411302392,KI-Agenten und Workflows,5,1
KI-Agenten,velpTEC GmbH,0,10404250465,KI Agenten mit Python,6,1
KI-Agenten,Talentspring Academy Group,0,99101438,KI-Agenten im Vertrieb,7,1
KI-Agenten,Masters of Digital GmbH,0,10389761761,KI-Agenten im Marketing,8,1
KI-Agenten,Learnix GmbH,0,9910269,KI-Agenten im Arbeitsalltag,9,1
KI-Agenten,StackFuel GmbH,0,10407545006,KI-Agenten Koordinator,10,1
KI-Agenten,Masters of Digital GmbH,0,10404266298,KI-Agenten und Prozessoptimierung,11,1
KI-Agenten,A-Leecon GmbH,0,10387476193,KI im agilen Projektmanagement - inkl. Agenten / Agents,12,1
KI-Agenten,Learnix GmbH,0,10406162135,KI‑Agenten Entwicklung,13,1
KI-Agenten,Agile Heroes GmbH,0,10399837308,Assistenzsysteme und KI-Agenten im Tagesgeschäft,14,1
KI-Agenten,A-Leecon GmbH,0,10391839435,KI im Arbeitsalltag - inkl. Agenten / Agents,15,1
KI-Agenten,Talentspring Academy Group,0,10407902240,KI-Agenten und Workflows,16,1
KI-Agenten,Talentspring Academy Group,0,10411261692,Marketing mit KI-Agenten und Automatisierung,17,1
KI-Agenten,MSIT Master School Institute of Technology,0,10405942458,KI-Agenten,18,1
KI-Agenten,Smart Future Campus GmbH,0,10388587765,KI Agenten Entwicklung und Geschäftsprozessoptimierung,19,1
KI-Agenten,Masters of Digital GmbH,0,10389772249,KI-Agenten im HR Management,20,1
KI-Agenten,Ironhack Germany GmbH,0,10401919799,KI Integration Autonome Agenten,21,2
KI-Agenten,A-Leecon GmbH,0,10391839451,KI-Anwendung mit ChatGPT - inkl. Agenten / Agents,22,2
KI-Agenten,Leecon TS GmbH,0,10410330067,"Projektmanagement mit KI: Scrum, digitaler Arbeitsplatz und generative KI in KMU · KI-Agent-Integration",23,2
